order_item_id;order_id;product_id;quantity;unit_price;discount_pct;line_amount
9004026;703143;1020;1;38345;5;36428
9004027;703143;1089;1;1790;5;1700
9004028;703144;1025;1;38345;0;38345
9004029;703145;1016;1;36990;0;36990
9004030;703146;1078;1;692;7;644
9004031;703147;1066;1;11790;5;11200
9004032;703148;1091;1;783;0;783
9004033;703149;1081;1;1345;0;1345
9004034;703149;1032;1;4790;0;4790
9004035;703150;1003;1;82990;7;77181
9004036;703151;1024;1;27490;0;27490
9004037;703152;1021;1;39790;0;39790
9004038;703153;1054;1;24490;0;24490
9004039;703154;1053;1;33490;0;33490
9004040;703155;1087;1;1567;10;1410
9004041;703156;1029;1;26990;0;26990
9004042;703157;1040;1;35567;7;33077
9004043;703158;1067;1;18490;12;16271
9004044;703159;1081;1;1567;0;1567
9004045;703160;1069;1;6490;5;6166
9004046;703161;1031;1;18990;7;17661
9004047;703162;1049;1;51567;0;51567
9004048;703163;1022;1;19990;0;19990
9004049;703164;1073;1;19567;0;19567
9004050;703165;1092;1;688;7;640
9004051;703166;1050;1;6567;0;6567
9004052;703167;1025;1;38345;7;35661
9004053;703168;1026;1;42090;7;39144
9004054;703168;1038;1;42567;0;42567
9004055;703169;1027;1;27567;7;25637
9004056;703170;1024;1;27490;0;27490
9004057;703171;1022;1;19990;0;19990
9004058;703172;1085;1;1345;0;1345
9004059;703173;1090;1;1567;0;1567
9004060;703174;1002;1;85990;10;77391
9004061;703175;1027;1;28990;0;28990
9004062;703176;1075;1;2990;0;2990
9004063;703177;1030;1;19345;7;17991
9004064;703177;1048;1;44090;0;44090
9004065;703178;1009;1;80345;5;76328
9004066;703178;1094;2;2567;0;5134
9004067;703179;1075;1;2090;0;2090
9004068;703179;1030;1;20090;5;19086
9004069;703180;1084;1;5790;7;5385
9004070;703181;1066;1;12990;0;12990
9004071;703182;1084;1;5790;0;5790
9004072;703183;1002;1;85567;0;85567
9004073;703183;1071;1;7567;0;7567
9004074;703184;1072;1;8790;0;8790
9004075;703185;1039;1;68567;0;68567
9004076;703186;1015;1;21345;0;21345
9004077;703186;1089;1;1345;3;1305
9004078;703187;1092;1;694;5;659
9004079;703188;1049;1;51090;0;51090
9004080;703189;1038;1;41790;3;40536
9004081;703189;1094;2;2990;0;5980
9004082;703190;1080;1;3090;5;2936
9004083;703191;1094;1;2990;5;2840
9004084;703191;1056;1;3090;3;2997
9004085;703192;1049;1;51567;3;50020
9004086;703192;1077;1;881;0;881
9004087;703193;1032;1;4490;0;4490
9004088;703194;1079;2;1790;0;3580
9004089;703195;1071;1;7090;0;7090
9004090;703196;1024;1;27345;7;25431
9004091;703197;1008;1;56990;0;56990
9004092;703198;1024;1;27990;0;27990
9004093;703198;1033;1;89990;0;89990
9004094;703199;1024;1;26790;10;24111
9004095;703199;1045;1;37990;12;33431
9004096;703200;1061;1;3567;0;3567
9004097;703200;1030;1;20490;7;19056
9004098;703201;1032;1;4345;0;4345
9004099;703201;1068;1;25990;0;25990
9004100;703202;1067;1;18490;7;17196
9004101;703203;1068;1;25090;0;25090
9004102;703204;1072;1;7090;12;6239
9004103;703205;1017;1;22567;0;22567
9004104;703206;1092;1;690;0;690
9004105;703206;1088;1;2345;7;2181
9004106;703207;1050;1;7567;0;7567
9004107;703208;1042;1;19090;3;18517
9004108;703209;1013;1;75790;7;70485
9004109;703210;1066;1;11490;12;10111
9004110;703211;1066;1;11567;3;11220
9004111;703211;1017;1;22990;5;21840
9004112;703211;1051;1;27990;0;27990
9004113;703212;1072;1;8490;3;8235
9004114;703213;1032;2;4790;0;9580
9004115;703214;1059;1;3567;0;3567
9004116;703215;1020;1;37090;10;33381
9004117;703216;1040;1;35490;0;35490
9004118;703217;1091;1;798;5;758
9004119;703218;1049;1;52790;7;49095
9004120;703219;1041;1;49567;0;49567
9004121;703220;1070;1;13990;5;13290
9004122;703221;1086;1;4567;5;4339
9004123;703222;1047;1;33790;0;33790
9004124;703223;1069;1;6567;0;6567
9004125;703224;1019;1;25990;10;23391
9004126;703225;1082;1;3790;7;3525
9004127;703226;1089;1;1990;0;1990
9004128;703226;1085;1;1790;10;1611
9004129;703227;1069;1;6567;0;6567
9004130;703228;1042;1;20567;5;19539
9004131;703228;1085;1;1990;0;1990
9004132;703229;1022;1;18345;0;18345
9004133;703230;1036;1;64090;5;60886
9004134;703230;1004;1;99345;0;99345
9004135;703231;1040;1;35090;0;35090
9004136;703232;1037;1;70090;0;70090
9004137;703233;1058;1;11490;3;11145
9004138;703233;1011;1;43090;3;41797
9004139;703234;1016;1;35490;5;33716
9004140;703235;1035;1;56567;0;56567
9004141;703235;1040;1;34990;3;33940
9004142;703235;1087;1;1790;5;1700
9004143;703236;1031;1;18345;0;18345
9004144;703237;1093;1;567;10;510
9004145;703238;1038;1;42490;0;42490
9004146;703238;1076;1;1790;0;1790
9004147;703239;1084;1;4567;10;4110
9004148;703240;1087;1;1345;0;1345
9004149;703241;1041;1;49490;5;47016
9004150;703241;1085;1;1790;3;1736
9004151;703242;1027;1;28567;10;25710
9004152;703242;1040;1;34567;0;34567
9004153;703243;1018;1;39790;0;39790
9004154;703244;1023;1;24990;5;23740
9004155;703245;1078;1;682;12;600
9004156;703246;1033;1;90345;5;85828
9004157;703247;1029;1;27345;0;27345
9004158;703248;1025;1;39490;0;39490
9004159;703249;1068;1;24490;5;23266
9004160;703250;1040;1;35345;5;33578
9004161;703250;1079;1;1345;10;1211
9004162;703251;1058;1;12567;10;11310
9004163;703252;1050;1;6345;3;6155
9004164;703253;1072;1;8990;3;8720
9004165;703254;1074;1;11567;0;11567
9004166;703255;1071;1;7345;0;7345
9004167;703256;1016;1;35090;0;35090
9004168;703256;1049;1;52090;0;52090
9004169;703257;1064;1;1790;0;1790
9004170;703257;1014;1;28790;0;28790
9004171;703258;1032;1;4345;7;4041
9004172;703259;1026;1;43790;5;41600
9004173;703260;1032;1;4990;12;4391
9004174;703260;1029;1;26990;7;25101
9004175;703261;1003;1;82990;0;82990
9004176;703262;1077;1;897;0;897
9004177;703262;1030;1;20345;0;20345
9004178;703263;1082;1;3790;7;3525
9004179;703264;1085;1;1490;10;1341
9004180;703265;1024;1;27090;0;27090
9004181;703266;1068;1;25345;0;25345
9004182;703267;1012;1;34567;5;32839
9004183;703268;1048;1;45790;5;43500
9004184;703269;1031;1;18790;5;17850
9004185;703270;1090;2;1490;7;2771
9004186;703271;1037;1;70567;3;68450
9004187;703272;1094;1;2567;0;2567
9004188;703273;1017;1;22990;0;22990
9004189;703274;1036;1;64990;0;64990
9004190;703274;1086;1;4990;10;4491
9004191;703275;1090;1;1490;10;1341
9004192;703276;1090;1;1567;10;1410
9004193;703277;1045;1;36345;0;36345
9004194;703278;1047;1;32345;10;29111
9004195;703279;1091;1;778;3;755
9004196;703280;1094;1;2790;0;2790
9004197;703281;1065;1;1567;0;1567
9004198;703281;1022;1;19490;3;18905
9004199;703282;1044;1;65790;0;65790
9004200;703283;1042;1;19790;5;18800
9004201;703284;1094;1;2345;0;2345
9004202;703284;1056;1;3490;0;3490
9004203;703285;1044;1;64345;3;62415
9004204;703286;1071;1;7090;7;6594
9004205;703287;1003;1;81790;0;81790
9004206;703287;1093;1;573;0;573
9004207;703288;1076;1;1490;0;1490
9004208;703288;1049;1;52990;7;49281
9004209;703288;1070;1;13090;0;13090
9004210;703289;1012;1;34490;0;34490
9004211;703290;1070;1;13790;0;13790
9004212;703291;1044;1;64345;0;64345
9004213;703292;1090;1;1345;0;1345
9004214;703293;1017;1;22090;5;20986
9004215;703294;1040;1;34567;0;34567
9004216;703295;1008;1;56990;5;54140
9004217;703295;1094;1;2790;0;2790
9004218;703296;1067;1;17990;5;17090
9004219;703297;1038;1;41090;0;41090
9004220;703298;1087;1;1090;0;1090
9004221;703298;1036;1;64790;5;61550
9004222;703299;1078;1;688;0;688
9004223;703299;1045;1;36345;0;36345
9004224;703299;1080;2;4345;0;8690
9004225;703300;1071;1;7490;3;7265
9004226;703301;1064;1;1567;0;1567
9004227;703301;1080;1;4790;3;4646
9004228;703302;1077;1;883;0;883
9004229;703302;1041;1;49490;0;49490
9004230;703303;1066;1;12090;7;11244
9004231;703303;1066;1;11345;7;10551
9004232;703303;1089;1;1090;0;1090
9004233;703304;1081;2;1567;0;3134
9004234;703305;1077;1;896;5;851
9004235;703306;1012;1;35990;0;35990
9004236;703307;1031;1;18567;0;18567
9004237;703308;1017;1;22990;0;22990
9004238;703308;1091;1;793;10;714
9004239;703309;1093;1;563;0;563
9004240;703310;1074;1;11090;0;11090
9004241;703310;1018;1;39490;0;39490
9004242;703311;1050;1;6790;5;6450
9004243;703312;1022;1;19090;5;18136
9004244;703313;1066;1;12990;12;11431
9004245;703313;1092;1;685;0;685
9004246;703314;1046;1;35345;5;33578
9004247;703315;1072;1;7490;3;7265
9004248;703315;1071;1;7345;7;6831
9004249;703316;1073;1;19345;3;18765
9004250;703317;1062;1;10090;0;10090
9004251;703318;1032;1;4790;7;4455
9004252;703319;1068;1;25567;10;23010
9004253;703320;1073;1;18490;0;18490
9004254;703320;1069;1;6790;5;6450
9004255;703321;1078;1;684;3;663
9004256;703322;1059;1;4567;10;4110
9004257;703323;1041;1;50090;0;50090
9004258;703324;1083;2;2990;0;5980
9004259;703325;1071;1;7090;12;6239
9004260;703326;1031;1;18990;10;17091
9004261;703326;1047;1;33990;3;32970
9004262;703327;1056;1;3790;0;3790
9004263;703327;1008;1;55490;0;55490
9004264;703328;1061;1;3090;0;3090
9004265;703329;1092;1;691;0;691
9004266;703330;1027;1;27345;5;25978
9004267;703330;1031;1;18567;0;18567
9004268;703330;1034;1;109790;7;102105
9004269;703331;1038;1;41790;0;41790
9004270;703332;1035;1;56790;10;51111
9004271;703333;1033;1;91090;0;91090
9004272;703334;1015;1;21790;3;21136
9004273;703335;1039;1;68567;0;68567
9004274;703335;1021;1;39345;12;34624
9004275;703336;1094;1;2490;0;2490
9004276;703337;1007;1;64990;0;64990
9004277;703338;1076;1;1345;5;1278
9004278;703339;1028;1;76090;0;76090
9004279;703340;1039;1;67790;7;63045
9004280;703341;1086;1;4790;12;4215
9004281;703342;1044;1;65790;0;65790
9004282;703342;1071;1;7090;10;6381
9004283;703343;1066;1;12567;0;12567
9004284;703344;1051;1;27990;5;26590
9004285;703345;1018;1;39490;5;37516
9004286;703345;1092;1;692;3;671
9004287;703346;1037;1;69990;0;69990
9004288;703347;1023;1;24090;5;22886
9004289;703348;1028;1;78345;0;78345
9004290;703349;1010;1;110567;0;110567
9004291;703350;1043;1;31345;5;29778
9004292;703350;1083;1;2567;0;2567
9004293;703351;1081;1;1090;0;1090
9004294;703352;1070;1;14345;5;13628
9004295;703353;1024;1;27790;0;27790
9004296;703354;1071;1;7567;0;7567
9004297;703355;1023;1;25990;0;25990
9004298;703356;1030;1;20090;0;20090
9004299;703357;1080;2;4490;5;8531
9004300;703357;1081;1;1567;5;1489
9004301;703358;1020;1;37345;3;36225
9004302;703359;1079;1;1490;12;1311
9004303;703360;1041;1;49090;10;44181
9004304;703361;1093;1;572;7;532
9004305;703362;1072;1;8345;0;8345
9004306;703363;1079;1;1790;7;1665
9004307;703364;1038;1;41345;0;41345
9004308;703365;1072;1;8345;10;7511
9004309;703366;1092;1;688;7;640
9004310;703367;1013;1;75790;10;68211
9004311;703368;1069;1;6345;0;6345
9004312;703369;1051;1;28990;0;28990
9004313;703370;1071;1;7490;0;7490
9004314;703371;1036;1;64345;0;64345
9004315;703371;1084;1;5990;0;5990
9004316;703371;1093;1;574;0;574
9004317;703372;1063;1;3990;0;3990
9004318;703373;1068;1;25345;3;24585
9004319;703374;1037;1;70790;5;67250
9004320;703374;1077;1;887;5;843
9004321;703375;1012;1;35345;7;32871
9004322;703375;1085;1;1990;10;1791
9004323;703376;1079;1;1345;10;1211
9004324;703377;1092;1;688;0;688
9004325;703377;1067;1;17567;5;16689
9004326;703378;1066;1;12345;3;11975
9004327;703378;1034;1;109790;0;109790
9004328;703378;1081;2;1345;0;2690
9004329;703379;1081;1;1345;3;1305
9004330;703380;1003;1;81790;5;77700
9004331;703381;1018;1;39567;0;39567
9004332;703382;1093;1;570;0;570
9004333;703382;1088;1;2790;10;2511
9004334;703383;1020;1;38090;5;36186
9004335;703384;1008;1;55567;10;50010
9004336;703385;1089;1;1990;3;1930
9004337;703386;1073;1;19790;5;18800
9004338;703387;1069;1;6345;0;6345
9004339;703387;1041;1;50345;5;47828
9004340;703388;1025;1;39490;12;34751
9004341;703389;1032;1;4090;7;3804
9004342;703390;1024;1;26990;5;25640
9004343;703391;1063;1;3990;5;3790
9004344;703392;1014;1;28990;10;26091
9004345;703393;1086;1;4990;10;4491
9004346;703394;1075;1;2790;0;2790
9004347;703394;1021;1;40090;0;40090
9004348;703394;1056;1;3567;3;3460
9004349;703395;1018;1;40345;0;40345
9004350;703396;1025;1;38090;10;34281
9004351;703396;1003;1;82790;0;82790
9004352;703397;1036;1;64345;7;59841
9004353;703398;1068;1;25490;0;25490
9004354;703398;1069;1;6990;0;6990
9004355;703399;1008;1;55345;0;55345
9004356;703400;1030;1;20090;10;18081
9004357;703401;1042;1;19990;12;17591
9004358;703402;1075;1;2090;5;1986
9004359;703402;1005;1;111790;0;111790
9004360;703402;1029;1;26790;0;26790
9004361;703403;1051;1;28490;0;28490
9004362;703404;1037;1;68090;7;63324
9004363;703405;1078;1;698;7;649
9004364;703406;1008;1;55567;12;48899
9004365;703406;1093;1;568;0;568
9004366;703407;1016;1;35490;0;35490
9004367;703408;1075;1;2567;3;2490
9004368;703408;1032;1;4990;10;4491
9004369;703409;1077;1;878;5;834
9004370;703410;1038;1;41090;0;41090
9004371;703410;1085;1;1567;0;1567
9004372;703411;1049;1;52490;12;46191
9004373;703412;1045;1;37490;3;36365
9004374;703413;1007;1;65490;12;57631
9004375;703413;1090;2;1990;0;3980
9004376;703414;1074;1;12490;3;12115
9004377;703415;1067;1;17790;0;17790
9004378;703416;1040;1;34090;3;33067
9004379;703417;1073;1;19990;5;18990
9004380;703417;1010;1;110490;7;102756
9004381;703418;1076;1;1090;10;981
9004382;703419;1032;1;4567;0;4567
9004383;703420;1018;1;39567;5;37589
9004384;703421;1020;1;38345;0;38345
9004385;703422;1040;1;35790;10;32211
9004386;703423;1072;1;8990;5;8540
9004387;703424;1032;2;4345;12;7647
9004388;703425;1078;1;693;5;658
9004389;703426;1086;1;4490;0;4490
9004390;703427;1083;1;2490;0;2490
9004391;703427;1037;1;70490;10;63441
9004392;703428;1084;1;4090;5;3886
9004393;703429;1030;1;19490;12;17151
9004394;703430;1007;1;64567;0;64567
9004395;703431;1016;1;36790;12;32375
9004396;703431;1085;1;1567;10;1410
9004397;703432;1050;1;6567;0;6567
9004398;703433;1083;1;2345;0;2345
9004399;703433;1018;1;39790;5;37800
9004400;703434;1043;1;32490;7;30216
9004401;703435;1033;1;91490;5;86916
9004402;703436;1050;1;7790;0;7790
9004403;703437;1067;1;17790;12;15655
9004404;703438;1048;1;45090;5;42836
9004405;703439;1011;1;43990;0;43990
9004406;703440;1073;1;19345;7;17991
9004407;703441;1094;1;2990;7;2781
9004408;703442;1006;1;128090;5;121686
9004409;703443;1006;1;127990;0;127990
9004410;703443;1077;2;897;7;1668
9004411;703444;1072;1;8990;0;8990
9004412;703444;1073;1;18490;5;17566
9004413;703445;1006;1;125790;0;125790
9004414;703446;1094;1;2345;5;2228
9004415;703447;1030;1;19990;12;17591
9004416;703448;1010;1;110345;0;110345
9004417;703449;1006;1;128490;0;128490
9004418;703450;1091;2;794;10;1429
9004419;703451;1001;1;72990;5;69340
9004420;703451;1092;1;690;0;690
9004421;703452;1066;1;11345;3;11005
9004422;703453;1048;1;45090;5;42836
9004423;703453;1086;1;4345;5;4128
9004424;703454;1061;1;3345;0;3345
9004425;703455;1078;1;698;0;698
9004426;703455;1079;1;1490;12;1311
9004427;703456;1001;1;73990;7;68811
9004428;703457;1022;1;18567;0;18567
9004429;703457;1076;1;1490;7;1386
9004430;703458;1093;1;574;3;557
9004431;703459;1027;1;27490;0;27490
9004432;703460;1048;1;44990;0;44990
9004433;703461;1048;1;45490;5;43216
9004434;703462;1001;1;72345;0;72345
9004435;703463;1002;1;84790;0;84790
9004436;703464;1076;1;2345;0;2345
9004437;703465;1089;1;1990;0;1990
9004438;703465;1047;1;32990;3;32000
9004439;703465;1069;1;6567;0;6567
9004440;703466;1015;1;21345;0;21345
9004441;703467;1064;1;1090;10;981
9004442;703467;1064;1;1567;3;1520
9004443;703468;1094;1;2567;0;2567
9004444;703469;1014;1;29567;7;27497
9004445;703469;1083;1;2790;5;2650
9004446;703469;1078;1;700;5;665
9004447;703470;1007;1;64090;5;60886
9004448;703470;1014;1;29090;10;26181
9004449;703471;1020;1;37490;7;34866
9004450;703472;1036;1;64790;3;62846
9004451;703473;1028;1;78490;0;78490
9004452;703474;1050;1;6090;7;5664
9004453;703475;1058;1;11345;10;10211
9004454;703476;1031;1;18567;10;16710
9004455;703477;1010;1;111790;0;111790
9004456;703478;1070;1;14790;10;13311
9004457;703478;1056;1;3345;0;3345
9004458;703479;1033;1;89345;3;86665
9004459;703480;1063;1;4567;5;4339
9004460;703481;1024;1;27490;0;27490
9004461;703482;1006;1;127567;3;123740
9004462;703482;1012;1;34345;5;32628
9004463;703483;1013;1;73567;0;73567
9004464;703484;1012;1;34790;10;31311
9004465;703484;1038;1;42990;5;40840
9004466;703484;1076;1;2990;7;2781
9004467;703485;1054;1;24990;5;23740
9004468;703485;1078;1;700;3;679
9004469;703486;1036;1;64490;0;64490
9004470;703487;1048;1;45490;0;45490
9004471;703488;1070;1;13090;0;13090
9004472;703489;1066;1;12345;0;12345
9004473;703489;1049;1;51345;0;51345
9004474;703489;1065;1;1490;5;1416
9004475;703490;1015;1;21090;10;18981
9004476;703491;1033;1;90990;3;88260
9004477;703492;1012;1;34567;0;34567
9004478;703493;1085;1;1990;5;1890
9004479;703494;1094;1;2990;0;2990
9004480;703495;1093;1;564;0;564
9004481;703496;1044;1;65490;7;60906
9004482;703497;1088;1;2345;0;2345
9004483;703497;1058;1;11345;3;11005
9004484;703497;1058;1;12790;10;11511
9004485;703498;1093;1;572;0;572
9004486;703499;1059;1;4790;0;4790
9004487;703500;1011;1;42567;5;40439
9004488;703501;1002;1;85567;0;85567
9004489;703502;1025;1;39790;0;39790
9004490;703503;1007;1;65567;0;65567
9004491;703504;1074;1;11990;0;11990
9004492;703505;1090;1;1567;10;1410
9004493;703506;1065;1;1990;5;1890
9004494;703506;1094;1;2345;3;2275
9004495;703507;1030;1;19345;7;17991
9004496;703507;1092;1;685;3;664
9004497;703508;1027;1;27990;3;27150
9004498;703509;1040;1;35990;12;31671
9004499;703510;1022;1;18090;0;18090
9004500;703510;1090;1;1790;0;1790
9004501;703511;1081;1;1567;5;1489
9004502;703512;1083;1;2345;0;2345
9004503;703513;1009;1;79990;3;77590
9004504;703514;1028;1;78567;0;78567
9004505;703515;1071;1;7490;7;6966
9004506;703516;1023;1;25090;10;22581
9004507;703517;1016;1;35790;0;35790
9004508;703518;1064;2;1990;0;3980
9004509;703519;1028;1;77345;3;75025
9004510;703520;1039;1;68090;7;63324
9004511;703521;1015;1;21490;5;20416
9004512;703521;1090;1;1490;3;1445
9004513;703522;1055;1;13345;3;12945
9004514;703523;1020;1;37567;0;37567
9004515;703524;1026;1;42090;0;42090
9004516;703525;1035;1;57567;7;53537
9004517;703525;1092;1;697;0;697
9004518;703526;1071;1;7990;0;7990
9004519;703526;1050;1;6567;0;6567
9004520;703527;1081;1;1345;0;1345
9004521;703528;1090;1;1345;5;1278
9004522;703529;1016;1;35790;0;35790
9004523;703530;1067;1;17090;7;15894
9004524;703530;1056;1;3090;7;2874
9004525;703531;1032;1;4990;0;4990
9004526;703532;1037;1;69090;0;69090
9004527;703533;1059;1;3345;12;2944
9004528;703534;1092;1;688;3;667
9004529;703535;1032;1;4490;3;4355
9004530;703536;1031;1;18345;0;18345
9004531;703537;1085;1;1345;0;1345
9004532;703538;1068;1;24090;0;24090
9004533;703539;1015;1;21345;0;21345
9004534;703540;1042;1;19567;7;18197
9004535;703541;1041;1;50567;10;45510
9004536;703542;1049;1;51567;10;46410
9004537;703543;1079;1;1790;5;1700
9004538;703544;1093;1;570;0;570
9004539;703544;1078;1;695;5;660
9004540;703545;1039;1;67090;3;65077
9004541;703546;1038;1;41345;0;41345
9004542;703547;1079;1;1090;3;1057
9004543;703548;1070;1;13090;0;13090
9004544;703548;1077;1;889;12;782
9004545;703549;1088;1;2490;0;2490
9004546;703549;1066;1;12790;5;12150
9004547;703550;1073;1;18790;0;18790
9004548;703551;1017;1;23990;0;23990
9004549;703551;1083;1;2490;5;2366
9004550;703552;1050;1;7567;0;7567
9004551;703553;1032;1;4990;3;4840
9004552;703554;1073;1;19345;7;17991
9004553;703554;1019;1;25990;3;25210
9004554;703555;1050;1;6990;10;6291
9004555;703556;1059;1;4990;0;4990
9004556;703556;1029;1;27990;5;26590
9004557;703557;1071;1;7490;0;7490
9004558;703558;1083;1;2567;0;2567
9004559;703559;1028;1;77790;0;77790
9004560;703559;1093;1;563;0;563
9004561;703559;1028;1;77790;0;77790
9004562;703560;1043;1;32345;5;30728
9004563;703561;1077;1;901;0;901
9004564;703562;1036;1;65790;7;61185
9004565;703562;1093;1;562;0;562
9004566;703563;1047;1;33567;3;32560
9004567;703564;1039;1;67567;0;67567
9004568;703565;1080;1;3345;3;3245
9004569;703565;1066;1;11345;0;11345
9004570;703566;1039;1;68567;10;61710
9004571;703567;1039;1;68567;0;68567
9004572;703568;1086;1;4790;5;4550
9004573;703569;1053;1;33567;0;33567
9004574;703570;1067;1;17790;10;16011
9004575;703571;1020;1;38567;5;36639
9004576;703571;1083;1;2567;0;2567
9004577;703572;1082;2;3567;10;6421
9004578;703573;1077;1;882;12;776
9004579;703573;1032;1;4345;7;4041
9004580;703574;1076;1;1790;3;1736
9004581;703575;1084;1;4990;0;4990
9004582;703576;1089;1;1567;10;1410
9004583;703576;1073;1;18490;0;18490
9004584;703577;1041;1;49090;5;46636
9004585;703578;1068;1;25090;0;25090
9004586;703579;1033;1;89567;0;89567
9004587;703579;1085;1;1990;5;1890
9004588;703579;1037;1;69090;0;69090
9004589;703580;1033;1;88790;0;88790
9004590;703581;1021;1;40345;5;38328
9004591;703582;1068;1;24990;0;24990
9004592;703583;1014;1;28090;0;28090
9004593;703584;1046;1;35490;3;34425
9004594;703584;1082;1;3345;0;3345
9004595;703585;1084;1;4490;3;4355
9004596;703586;1085;2;1567;0;3134
9004597;703587;1074;1;11567;0;11567
9004598;703588;1038;1;41490;0;41490
9004599;703589;1032;1;4567;10;4110
9004600;703589;1032;1;4567;0;4567
9004601;703590;1041;1;49790;0;49790
9004602;703591;1079;1;1490;3;1445
9004603;703591;1077;1;889;0;889
9004604;703592;1032;1;4490;3;4355
9004605;703593;1019;1;24345;10;21911
9004606;703594;1066;1;12345;10;11111
9004607;703594;1026;1;43090;10;38781
9004608;703595;1050;1;7567;0;7567
9004609;703596;1031;1;18345;3;17795
9004610;703596;1030;1;19567;0;19567
9004611;703597;1068;1;25345;3;24585
9004612;703597;1039;1;68345;0;68345
9004613;703597;1083;1;2490;5;2366
9004614;703598;1044;1;64567;5;61339
9004615;703599;1023;1;25567;0;25567
9004616;703600;1016;1;36345;0;36345
9004617;703601;1034;1;109490;0;109490
9004618;703602;1072;1;8345;5;7928
9004619;703602;1041;1;50345;0;50345
9004620;703603;1083;2;2790;0;5580
9004621;703604;1081;1;1090;0;1090
9004622;703605;1072;1;7990;0;7990
9004623;703606;1032;1;4345;7;4041
9004624;703607;1073;1;19567;5;18589
9004625;703607;1088;1;3345;0;3345
9004626;703608;1058;1;11345;0;11345
9004627;703608;1018;1;40090;5;38086
9004628;703609;1013;1;74090;0;74090
9004629;703610;1067;1;18090;0;18090
9004630;703611;1015;1;21345;0;21345
9004631;703612;1072;1;7345;12;6464
9004632;703612;1045;1;36990;0;36990
9004633;703613;1050;1;6567;0;6567
9004634;703614;1041;1;49345;0;49345
9004635;703615;1032;1;4790;7;4455
9004636;703616;1042;1;20490;5;19466
9004637;703617;1066;1;11345;0;11345
9004638;703618;1075;1;2345;0;2345
9004639;703619;1092;1;692;3;671
9004640;703619;1044;1;65567;0;65567
9004641;703619;1007;1;65090;0;65090
9004642;703620;1093;1;567;0;567
9004643;703621;1032;1;4490;0;4490
9004644;703622;1081;1;2567;3;2490
9004645;703623;1027;1;28990;7;26961
9004646;703624;1072;1;8790;0;8790
9004647;703624;1047;1;33567;3;32560
9004648;703625;1077;1;883;0;883
9004649;703626;1093;1;574;3;557
9004650;703627;1094;1;2345;7;2181
9004651;703628;1061;1;3567;0;3567
9004652;703629;1021;1;40567;5;38539
9004653;703629;1094;1;2990;0;2990
9004654;703630;1037;1;70090;5;66586
9004655;703630;1090;1;1345;0;1345
9004656;703631;1072;1;8790;5;8350
9004657;703631;1073;1;18790;0;18790
9004658;703632;1085;1;1345;0;1345
9004659;703632;1060;1;9090;0;9090
9004660;703633;1018;1;39345;10;35411
9004661;703634;1087;1;1567;0;1567
9004662;703635;1080;1;3345;7;3111
9004663;703636;1027;1;28990;3;28120
9004664;703637;1042;1;20990;0;20990
9004665;703638;1027;1;28567;3;27710
9004666;703639;1091;1;797;0;797
9004667;703639;1017;1;22345;5;21228
9004668;703640;1092;1;681;0;681
9004669;703640;1078;1;687;0;687
9004670;703641;1092;1;700;7;651
9004671;703642;1071;1;7790;0;7790
9004672;703643;1058;1;12990;7;12081
9004673;703644;1023;1;25790;3;25016
9004674;703645;1091;1;792;10;713
9004675;703646;1068;1;24790;5;23550
9004676;703646;1066;1;11790;0;11790
9004677;703646;1017;1;23490;0;23490
9004678;703647;1023;1;25345;10;22811
9004679;703648;1028;1;76090;12;66959
9004680;703649;1007;1;65345;0;65345
9004681;703650;1020;1;37790;3;36656
9004682;703650;1093;1;572;0;572
9004683;703650;1075;2;2345;7;4362
9004684;703651;1010;1;111345;7;103551
9004685;703652;1040;1;35090;0;35090
9004686;703653;1069;1;6490;0;6490
9004687;703653;1006;1;125490;0;125490
9004688;703654;1024;1;27345;7;25431
9004689;703655;1087;1;1990;0;1990
9004690;703656;1039;1;67990;0;67990
9004691;703657;1020;1;38790;10;34911
9004692;703657;1079;1;1345;0;1345
9004693;703657;1092;1;692;0;692
9004694;703658;1094;1;2345;0;2345
9004695;703658;1057;1;7990;0;7990
9004696;703659;1078;1;698;3;677
9004697;703659;1026;1;42345;0;42345
9004698;703660;1075;1;2090;3;2027
9004699;703661;1018;1;39345;0;39345
9004700;703662;1001;1;72090;7;67044
9004701;703662;1082;1;3990;0;3990
9004702;703662;1082;1;3990;0;3990
9004703;703663;1017;1;22345;0;22345
9004704;703664;1047;1;32490;3;31515
9004705;703665;1080;1;3790;0;3790
9004706;703665;1043;1;32567;10;29310
9004707;703666;1086;1;4990;3;4840
9004708;703666;1013;1;75990;3;73710
9004709;703667;1002;1;85345;0;85345
9004710;703667;1090;1;1567;0;1567
9004711;703668;1071;1;7345;0;7345
9004712;703669;1026;1;42567;3;41290
9004713;703670;1013;1;74090;12;65199
9004714;703671;1035;1;57990;0;57990
9004715;703672;1069;1;6090;0;6090
9004716;703673;1046;1;34090;7;31704
9004717;703674;1071;1;7567;5;7189
9004718;703675;1003;1;82490;0;82490
9004719;703676;1045;1;36345;0;36345
9004720;703677;1016;1;35567;5;33789
9004721;703678;1027;1;28790;0;28790
9004722;703679;1091;1;798;5;758
9004723;703679;1037;1;69090;0;69090
9004724;703680;1070;1;14567;3;14130
9004725;703681;1004;1;99990;0;99990
9004726;703682;1013;1;74790;0;74790
9004727;703683;1021;1;39090;3;37917
9004728;703683;1066;1;11490;0;11490
9004729;703684;1077;1;891;0;891
